,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
001735,18.134886,80.687485,-10.48246,23.982113,-13.504569,12.474107,-17.189596,2.9676428,-9.199116,6.2203875,-9.268708,-2.7952437,-8.220071,-2.8372624,-9.0441265,-4.076311,-9.717942,-7.6126823,-12.796524,-4.691129
001736,-103.27062,124.005135,-34.4655,28.68842,-2.6850443,20.534645,-5.467483,-1.7597318,-3.9252415,7.0566225,-16.360538,-0.23659207,-2.2979262,-3.6394389,-8.3561325,-4.281665,-8.008268,-2.2080653,-7.7835064,-0.8664878
001883,-31.189035,66.29208,-37.00333,54.564724,3.3822868,7.727685,0.6754929,6.478473,1.6602623,3.7393355,-1.011351,8.191075,2.5725975,1.6179458,-1.2559619,2.2192905,-16.102802,2.0881424,-2.6443186,-3.94874
001891,-75.44174,151.53464,-46.95468,29.841608,-6.2280464,5.2525,-0.20864601,5.474871,-0.46591067,-2.2854867,-8.340202,3.536345,-2.7061355,-4.903987,-0.44965944,11.566024,0.27403545,-4.559382,0.27769053,6.526259
001893,-250.82663,158.4419,-6.545866,31.033289,8.910198,13.209684,0.71712124,-3.4258637,2.1841493,0.4252324,0.45448753,-0.93305063,-2.7565153,-4.2951665,-4.7696695,3.4587438,-1.0705203,0.2514145,-3.540784,-1.5827155
001924,-4.4846997,65.40388,7.2993593,45.275932,11.69429,5.219973,15.041504,15.004499,-1.6171765,2.468885,-4.3907146,-0.89223486,-7.238294,2.0437155,-7.0072227,-5.846516,-10.684709,-5.1626406,-7.186707,-9.698894
001925,-87.06716,113.91355,13.849691,37.282585,13.764228,3.260882,3.3732991,4.934989,-5.490081,4.755106,-3.7996948,-0.8677666,-4.0534625,-2.337321,-2.69111,-1.5568619,-9.753514,-2.752612,-5.0421095,0.5185238
001929,-89.58159,152.85258,6.455723,30.963951,14.067611,3.010793,11.4197645,1.978045,-6.583668,13.692353,-12.23504,2.4603665,3.1509426,1.3562673,0.3931975,3.4473503,-8.620947,0.046860036,-0.17032069,-3.4166927
001930,-66.76881,105.09973,-16.246195,50.149708,15.710526,7.543961,0.28368068,9.826107,-4.0839577,4.9549837,-5.762206,0.05941659,-6.857743,-4.953032,-0.6937927,1.1811533,1.3088723,1.4385916,-11.06798,-5.7856693
002012,41.991005,82.72297,-44.710007,8.836607,-1.0955027,17.995522,-4.767123,6.020518,-4.31834,2.801104,0.27528265,3.8830998,-6.279126,1.0698014,-7.661253,0.45187876,-4.3585606,1.7250242,-1.8217136,1.3259362
002096,-129.13287,145.10526,-17.7711,31.509712,-13.673002,2.700717,-15.659545,-9.061832,-25.462982,-12.18004,-12.929891,-12.883808,-7.1334295,-10.622575,-10.797742,-2.618053,-7.544709,-4.2095523,0.3963986,12.682045
002097,-155.83427,185.36789,-26.327778,8.646451,17.617311,-10.298164,-9.4947195,-4.028356,-10.900421,-7.2782054,-7.463427,-5.907721,-5.7206635,-8.443049,-12.759525,-13.444839,-12.63337,-8.214203,-6.0574985,-4.189528
002099,-53.8037,88.99179,-19.547668,28.290575,24.799755,12.618761,-3.5252237,-1.249108,-9.65225,-7.2531724,-12.099121,-14.110097,-11.4602585,-12.546771,-7.13354,-11.483528,-14.340292,-6.736689,-6.4169083,-4.464028
003263,-359.7159,135.718,41.8134,38.65199,28.26317,4.011875,3.571231,-3.5274656,5.951038,2.2767277,-5.210949,0.05236533,-8.368773,-15.708598,-20.111645,-17.875439,-13.137953,-10.073701,-5.4988627,-1.5515028
003264,-353.96774,150.10149,33.644558,34.193825,27.645903,6.047399,7.2939553,-0.12947239,8.485023,5.2578487,-3.7505295,2.6666431,-3.743555,-15.270306,-18.550196,-20.564545,-17.608944,-9.831858,-3.7724056,2.3993635
003265,-328.77585,130.98175,40.223137,40.9426,21.154072,1.7194456,8.959927,-18.048923,5.2640004,-3.7667851,-19.184055,-5.7294316,-10.203279,-8.468059,-21.961842,-20.813498,-7.1665926,-3.7048633,-0.6435376,-1.5011615
003266,-331.3571,106.61086,14.448657,28.152473,7.162968,-0.06597263,8.316191,-22.142159,3.6697497,5.059238,-12.452757,9.597197,-0.2979982,2.8718596,-10.376674,-15.327705,-4.753544,-4.667801,-6.4176636,-5.4303274
003270,-272.6311,156.24515,-9.525905,5.2744675,-1.1202172,8.085783,3.4892275,-15.069005,-10.72915,-17.206926,-23.254091,-5.44016,-12.532031,-13.971199,-10.303261,4.132464,5.3941517,-0.17591655,-1.9350879,8.99618
003271,-367.56323,141.80379,32.7852,38.501247,16.160982,1.996163,-1.3189197,-13.646038,-8.901776,-15.470185,-19.115152,-10.561158,-8.435283,-1.1177721,-10.286212,-3.6580942,-6.058554,-6.6569805,-10.603439,-4.8785233
003272,-251.98283,129.6368,-0.736299,14.603838,-2.6462061,-14.369409,-12.1315155,-12.335676,-10.42748,-13.027958,-10.390646,-1.8845519,-8.315861,5.001165,-5.328349,-0.154037,1.7969908,5.4730844,7.3842936,13.168531
003273,-272.4705,148.67053,-9.373035,38.42292,17.81721,5.861158,-6.577459,4.520973,4.9816084,-1.3878394,-5.0931473,2.078486,-7.7531443,-5.1583095,-8.388612,-13.095617,-11.763762,-8.467942,-4.980279,0.20864055
003274,-232.03558,177.17404,-21.766573,21.761074,20.571938,-18.150906,-9.603428,-2.4334254,-2.7452805,-1.5379354,0.25043362,1.4268373,-0.097022206,-2.1745222,-5.596552,-3.9121048,-5.6931386,-2.969499,-8.51823,-8.764797
003492,-258.35876,133.92274,19.375246,23.28969,-0.68569916,9.581881,-1.8269687,-2.0447512,-4.083521,0.0436541,-8.619777,1.2845514,-5.9873405,-2.345385,-2.344078,-4.8221197,-9.859575,-1.7872183,-6.1540847,0.11972492
003532,-244.73448,105.07496,-2.8390274,33.555195,-0.34337953,5.773814,-4.7292557,-1.4231604,-11.002408,-1.2610179,-13.181819,-3.7995574,-17.026093,-13.198218,-8.124541,-5.4199347,-3.3693688,2.0876482,-7.243089,0.70101553
003533,-169.77618,90.25765,-7.476874,35.449203,-3.5407693,15.156904,-11.929951,10.52979,-7.7400627,-8.352468,-10.391992,-6.5335927,-11.139021,-5.0369077,-2.0983014,-0.76554686,-1.9904323,2.5136287,-9.499069,5.654313
003534,-308.04944,160.85092,25.407272,22.124496,11.682953,3.1816027,-8.757319,-12.62954,-16.563723,-18.269371,-18.959167,-11.096261,-13.817341,-10.782825,-18.16705,-6.31233,-4.747438,-1.0625399,-13.520579,-7.676126
003535,-247.66025,126.3387,-9.966423,25.735912,3.3109365,4.1230917,-7.5386844,3.0143416,-9.971438,-10.790194,-13.780863,-8.265079,-20.758034,-15.798439,-10.838606,-9.597343,-4.333793,-3.061521,-12.531492,-0.97364604
003537,-293.92303,97.53521,1.9366114,18.249,0.38659886,2.2070491,-9.340901,-5.625025,-12.254298,-6.5591097,-11.866855,-6.8381953,-20.577726,-12.575485,-8.201226,-0.6832974,-1.0065336,-1.3202639,-10.922973,-2.7942948
003538,-307.25,105.360115,-6.7947435,24.5105,-0.9659985,0.0171861,-11.64049,-1.5786353,-13.180036,-12.735825,-17.969822,-10.352916,-21.883795,-14.500944,-12.01789,-8.523198,-2.1087463,-0.590418,-8.59487,0.42866093
003573,-8.223013,61.42471,3.881919,17.001842,-2.482721,5.642842,-4.3207498,2.2001488,-4.9271097,0.05635374,-6.4444366,-0.24015503,-5.15247,-0.15456146,-6.345482,-1.6218656,-5.0553017,1.3917798,-2.9156938,-1.5879714
003598,-233.08995,93.43651,16.899004,33.299072,3.2858438,16.31267,1.3904628,-4.545305,-1.829035,-6.6445684,-8.122803,-5.526625,-6.2879367,-10.315326,-4.8931937,-8.760033,-15.70339,-8.855312,-12.115234,-8.45531
003624,-62.586628,98.4351,-11.2400875,32.175133,1.6267154,4.2134438,-7.957359,5.4249687,-6.077429,4.2936068,1.8727614,3.461584,-0.13815627,-0.4965758,-4.201306,-0.8476806,-6.7567024,1.5601472,-6.506956,-2.696783
003707,-153.2945,107.017815,-13.3261595,40.30656,-5.580664,10.431009,-2.426307,7.9953756,-5.189849,3.985603,-3.5606484,3.7476542,-10.366822,-1.9659971,0.54479265,9.221953,-3.575388,4.7070684,-8.477963,2.5935528
003708,-154.49664,110.61169,2.8619852,32.109776,3.440729,15.690031,1.7875032,4.0696597,-4.7282753,-1.2227553,1.071279,-0.81196624,-3.6988802,1.233683,1.5486181,5.3345904,-10.492242,0.39474937,-3.5599697,-1.2518342
003720,-87.078415,174.46053,-55.992413,29.49216,4.341525,-16.24069,-8.280531,0.49346426,-15.445315,0.3722113,-9.191049,-0.87932664,-4.22156,-9.408182,-12.160129,-2.0590904,-8.521245,-2.1392732,-6.4141746,0.37790793
003721,-85.275444,180.16846,-63.30076,42.09148,3.075566,-7.698874,-1.5421638,-0.34188807,-6.639002,-0.945481,-6.3275037,-1.2631924,-2.8422427,-7.37818,-8.288417,-3.1172235,-7.227476,-5.8672175,-6.7048616,-7.768814
003722,-74.30953,158.71057,-47.747475,29.224138,3.7187667,-12.414205,-4.636938,-2.2164335,-11.276528,-5.2478795,-10.662195,-3.0741458,-5.1011977,-8.059267,-12.266634,-2.4002147,-16.142435,-4.1345925,-11.590853,-7.5817227
003724,-57.147297,152.58643,-59.40915,32.080486,-4.6356635,-11.418493,-3.2600248,2.1834009,-12.124319,-4.063377,-8.946758,-3.3398626,-5.638836,-6.5112624,-10.296068,-1.4026788,-13.957605,-3.0510955,-7.753196,-1.9840574
003725,-98.39655,137.95421,4.47154,20.398743,10.312962,3.8405223,-13.114012,9.824859,-16.992228,5.7497783,-3.1769776,-3.0075498,-7.7967587,-9.079137,-12.283545,-0.46090227,-14.632567,1.235739,-10.41802,-3.4804718
003761,-260.9371,182.56746,-25.970358,5.434874,8.495394,1.2815393,-11.230334,4.00841,16.811968,2.4296422,7.695389,8.166566,-9.675681,-7.4475203,0.39027542,8.965323,6.4951224,-5.2372184,-2.933549,1.5935379
003762,-183.63675,123.95904,-8.495458,76.01639,18.465088,-4.5753794,8.40992,28.320484,8.914306,4.9536104,2.9425712,9.98958,0.8119128,-4.84122,0.5985888,10.843846,-1.9511842,-0.3904305,9.298002,-1.6484998
003763,-64.25324,81.95582,-3.1027699,45.982777,9.653933,12.72613,0.80166495,15.624783,1.6252773,3.8736036,-1.1797388,7.1615767,-2.282453,-3.5748146,-4.207627,1.1285211,-4.7730746,0.4809637,1.2055508,-0.89555115
003765,-164.59917,192.9486,-60.11829,51.282665,3.4846103,-12.053601,2.8687897,6.722862,1.9970512,-0.4121603,0.9767247,3.1439373,0.004449261,-4.520121,-2.8755658,-0.44817388,-4.6959715,-4.768343,-1.2388577,-3.3544302
003766,-47.478546,114.17581,-24.53474,59.269318,4.385268,5.3498354,0.5516057,16.78622,-0.9786772,7.9938817,-4.080112,8.742352,-5.2673345,-1.2969805,-5.605696,0.9537731,-3.9044735,-3.014445,0.9152956,1.6310252
003775,-164.2227,97.26195,-7.3508906,23.742188,-0.79589355,12.98177,1.2416731,4.1474414,-0.9956502,2.290168,-4.414232,5.8948045,-2.5942292,3.1250463,0.32739332,2.9936554,-6.510196,-2.552446,-6.5584197,3.047755
003776,-164.715,107.35128,8.316904,26.440083,2.897301,14.144214,0.23336048,8.066639,2.0952973,9.115809,1.5489137,5.773816,0.38929346,0.36224398,-0.8359367,1.93686,-4.0042386,1.5485009,-3.783628,1.3308071
003777,-207.5521,81.45671,17.374407,28.473667,7.1824856,18.12901,3.4589474,7.786858,2.494427,4.12034,3.5788398,4.821788,-3.0514555,2.774272,-1.9536939,0.7191502,-2.8461874,0.20125806,-4.98131,-0.955695
003778,-138.80534,99.68001,9.251396,24.599766,2.9071949,17.075354,2.3390496,4.9493003,-0.2501344,7.662459,2.5516772,6.8473735,-0.46555102,1.4280514,-2.066984,-4.1704397,-6.4922585,1.0522445,-4.4114165,2.2907453
003779,-158.18341,104.23188,4.071908,21.704489,2.8460321,14.728601,0.42780685,8.6043625,2.157462,7.8346233,4.3259516,4.814199,-4.153217,-0.08458994,-2.9489884,-0.44811344,-5.5496716,-0.69195455,-4.2896433,1.3534979
003832,-307.65402,102.171234,16.473137,18.906218,-1.6045338,8.158525,-7.0237885,-2.8678782,-9.962124,-10.158851,-5.385634,-10.038036,-16.678286,-10.6839285,-12.519676,-12.750047,-14.82782,-5.1790233,-13.33682,-6.8678155
003833,-46.346775,71.803444,-19.944235,38.474945,33.221653,5.4339314,-5.0999575,14.652433,9.208146,0.52317834,-1.2110386,10.84599,-8.998457,5.574289,-5.560815,-5.759556,-5.3556585,2.648532,-6.8558483,-7.766657
003840,-61.21333,141.30328,-29.823877,22.989386,2.1613755,14.892877,-5.198538,4.313854,1.8832976,-6.4182024,-4.990921,3.3539276,-10.743067,-0.4331391,-9.5667095,-2.7484088,-2.3922806,-0.3436358,-7.915229,-5.4758854
003880,-257.00793,100.84054,-31.267113,54.81728,-5.4293475,-17.405174,-9.345597,-5.351368,-5.6253176,-7.4037476,-5.707586,6.025801,-0.78570694,1.1485242,-0.33677298,1.6376166,-1.0393921,1.222819,-8.781369,-6.6891885
003895,-132.07468,88.787674,-6.3356915,39.09477,-3.3663335,3.0965319,-5.664324,-2.8239279,-1.4893513,6.643339,-10.251162,-2.861072,-8.487508,-3.1535766,-4.3071103,-4.5266356,-11.411932,-4.4975195,-2.6134338,-4.7577825
003896,-129.8837,115.520454,-8.574048,43.99812,1.164829,6.2594404,-4.558214,-3.8106687,-3.813194,6.5987067,-4.638092,4.139015,-6.928257,0.5519646,-3.6008568,-3.6254644,-6.7614765,-4.329815,-5.789077,-5.094722
003904,-135.77103,149.31746,12.883704,26.731544,7.3824334,14.311383,-4.153257,2.0232682,-3.9974275,-3.4379978,-14.770075,-1.9279506,-6.5732307,-3.0240924,-7.479165,-8.626953,-11.308149,-12.83408,-12.880128,-2.10953
003905,-170.1175,154.03282,10.594004,32.318504,5.953895,4.838102,-7.115868,-2.7123606,-5.2414064,3.4283702,-0.9540735,2.0404544,-7.3191943,-5.7497725,0.2355663,-0.6721789,-12.702344,-6.280201,-1.5604625,4.110208
003906,-133.9238,133.34735,10.618974,35.095394,3.214541,3.526723,-5.5027227,-1.0827242,-4.6033463,2.8556545,-5.2311196,1.832913,-8.181585,-6.2124147,-4.807527,-1.3453734,-12.572073,-8.912575,-6.947131,-0.22470537
003908,-149.41681,167.60338,5.452181,33.517696,0.08607044,4.167129,-2.3549807,1.0529044,-5.066903,3.354436,0.77582943,3.3173401,-4.64097,-0.17856565,0.8620557,-2.323401,-12.561978,-12.53965,-1.3528188,7.872083
003909,-154.91988,161.48506,7.9052286,35.184826,0.3189027,3.0028048,-5.52835,0.47539717,-0.61831623,-0.8918878,-4.9156556,-0.13835427,-9.752292,-6.020992,1.300712,3.4877148,-9.173667,-12.200874,-9.514039,3.6068544
003910,-177.21317,158.47711,20.777489,23.20825,5.517978,11.523885,-1.022888,5.1545734,-4.625645,-6.2377653,-12.060845,-4.453215,1.7967389,-1.4641386,-7.119755,-7.7489076,-3.481707,-6.7928452,-12.2111025,-9.544829
003911,-169.54053,145.08368,20.20699,42.967915,3.723546,8.8159895,-2.4421663,3.6724381,3.3420756,3.118102,-1.143066,4.844637,-3.798634,-5.2702823,-4.886522,-4.006545,-7.9210963,-2.5910509,-6.11837,-0.7845301
003912,-171.59465,149.50868,15.617983,23.385109,6.394979,10.350634,0.92877734,5.0688276,-8.940011,-7.005403,-10.556279,-2.4387493,1.1762098,0.3754931,-6.067359,-6.4298053,-6.4717016,-9.894503,-9.943916,-6.1287107
003913,-152.85756,161.08875,9.319151,18.466629,5.3852067,14.400156,-0.56781566,-0.33677962,-10.41645,-7.891226,-8.404833,0.93244433,-0.6965626,-2.0521557,-8.469132,-8.793957,-6.3975205,-12.217778,-13.847929,-5.533173
003920,-218.95876,172.14682,-30.352173,13.882551,-5.9018965,1.793389,5.313158,-6.2763867,-5.871312,-9.547247,-7.262144,-3.7878513,-10.088672,-11.828926,-13.075849,-8.566865,-1.6514204,-5.4495893,-11.137962,-10.117361
003921,-232.52098,138.85893,-20.507565,16.577131,-4.034667,2.8117764,-3.1148262,-1.5870715,-7.0987816,-3.375769,-2.2699764,-0.35064107,-8.668799,-5.264375,-7.9941196,-4.0053954,-7.5759892,-2.6680968,-8.189648,-1.7155284
003950,-129.46408,108.12285,0.28085503,39.544556,1.3177261,9.524863,1.044585,5.1308346,1.526235,6.467433,-2.9858274,1.2605565,-6.9022245,-0.5909847,-5.139832,0.054232787,-2.4119933,2.330027,-4.081805,0.8888256
004013,-392.0731,101.79165,-13.741649,30.018015,-17.4721,2.7764597,3.5539367,4.344533,0.32403946,-0.7138543,-10.98802,-3.5395164,-6.852992,3.9438155,2.6306093,-4.9366302,-2.658327,-10.473399,-8.900492,-6.9086633
004017,-359.81348,77.45203,-29.811214,22.685846,-22.014736,-7.972487,-7.885283,-16.925228,-14.423373,-4.0620604,-7.4999394,-5.9460163,-6.3596573,-12.976707,-8.44005,-5.6930423,0.3999808,4.227845,3.723227,0.55192894
004022,-68.19345,106.1359,-20.728361,20.158636,1.0678394,-2.783219,-4.8245773,2.8311536,-4.4256277,2.4002862,-0.2592682,4.204638,-4.052733,-2.2489696,-4.1694627,2.9709332,-4.2303405,2.3664882,-0.79443395,3.655589
004037,-264.9687,141.27081,25.18703,45.528603,20.746113,23.277788,15.994251,13.478647,-3.6085749,-2.164179,-7.266424,-7.4866157,-9.158391,-0.6559002,-4.1937103,-2.1976964,-6.6426387,-1.3164561,-4.908564,-2.9468608
004066,-322.29004,121.78378,22.862911,31.697153,12.743353,16.260221,3.485651,-2.22123,-10.014508,-8.111818,-13.406069,-4.3847384,-3.8757496,-1.5498098,-3.2167215,-2.0592048,-3.7808158,-5.5334544,-2.7095034,0.063999265
004067,-362.52872,128.05602,24.552675,34.39988,11.777511,14.125978,5.1551094,-0.90948266,-9.691821,-6.3010144,-12.134844,-10.700786,-9.683091,-5.6400666,-4.189725,1.369644,0.17444159,0.83837104,-3.0983903,-8.435662
004068,-328.4535,124.61023,17.14315,31.842047,4.9935727,13.815385,5.6230717,0.50312793,-12.861757,-10.971953,-14.197097,-10.99993,-11.268207,-14.051288,-10.532898,1.7693177,-0.19159828,3.1942668,0.6961652,-4.38516
004069,-202.08917,104.46524,5.143563,32.625225,0.95236194,8.145835,-7.291554,-9.479711,-13.0762205,1.2333276,-14.062692,0.7053965,-10.660672,-8.538529,-12.065996,-6.597349,-10.2223215,-3.6303873,-11.306163,-14.843456
004070,-101.76063,95.86818,14.846661,26.57815,-0.7361312,9.190567,-1.7762439,2.1771054,-3.3943326,3.6491148,-7.015796,1.4508384,-8.693676,-0.90242344,-5.244604,-0.9676146,-6.754709,-0.5812554,-6.1721735,-3.710199
004071,-81.22535,98.018364,14.982593,27.848919,2.5544343,3.0471,-5.7836986,0.5532026,-2.2121754,5.5754395,-6.52697,2.2602158,-7.6908903,-1.1428328,-8.533151,-4.803475,-11.950837,-1.9862517,-3.1739333,4.2681723
004072,-114.978516,94.31939,31.108572,24.67245,2.1679256,4.660366,-3.4344754,5.9867826,0.94255924,2.9694412,-3.4416344,1.429369,-7.920984,-2.6118677,-6.6247816,-2.0993311,-7.9740815,-0.06411299,-3.5659297,-2.3253782
004073,-82.66649,78.718216,24.630945,29.706514,5.966076,10.474436,-4.735517,0.16593039,-2.9067361,7.914323,0.81659704,6.2686577,-6.1932335,-2.0443807,-4.0347214,-1.7442244,-11.104367,-6.107139,-9.005429,-2.362052
004074,-128.6611,99.946465,15.556031,35.08726,3.780178,5.322724,-1.4238229,6.5125866,-3.3653555,5.478884,-9.190011,0.3281887,-7.8870635,-0.6020864,-5.776997,-1.7022823,-11.355277,-2.3445907,-6.066695,1.2136952
004075,-74.327995,94.60383,6.5207233,28.494226,-3.5913827,4.2940035,-5.3284097,1.9548717,-4.954428,4.92792,-4.8909736,2.538297,-6.742012,-1.6774086,-10.897492,-5.708751,-12.827993,-2.846874,-3.1749182,-1.4129478
004076,-91.98375,96.03528,13.316288,29.881311,-2.0674949,6.946935,-4.0595126,3.622189,-2.7236032,-1.4592015,-9.098722,-2.5017397,-10.671423,-1.7838897,-5.6632047,-4.278038,-13.241008,-4.888819,-4.6501865,-2.1948211
004077,-108.57109,95.60169,6.9158354,22.54089,-3.0026004,5.1528163,-4.379782,1.8548918,-5.416071,3.0522652,-8.527414,0.14189997,-10.699406,-2.4863353,-5.4850326,1.4117608,-5.202827,0.032687232,-6.8706007,-5.792313
004078,-90.52213,95.36546,18.032454,27.58072,-2.6646454,8.072242,-3.2654207,3.1300855,-1.8111826,2.798967,-8.61412,0.18639915,-7.421452,-1.8956058,-6.357222,-1.7167099,-11.119991,-5.3962493,-7.3905926,-3.840498
004079,-75.56194,72.4069,18.527164,31.905699,-0.31181222,12.765024,-5.003768,-0.13054101,0.12597841,5.485739,-2.5884361,3.57239,-4.116989,-1.2570833,-6.4941936,-3.6537185,-11.697848,-7.6317806,-9.525026,-5.43704
004080,-79.905876,92.42306,7.31685,20.31783,-2.763553,1.0312507,-4.6895356,-0.8322469,-6.2553377,0.76518124,-10.947643,-2.3375823,-11.547585,-5.5998406,-9.747617,-1.4936471,-6.417794,-1.5766332,-4.4611807,-0.3060841
004091,-150.87653,115.69034,-3.074495,32.831,-0.12569621,-2.529308,3.6828356,5.3070593,-7.3260403,-0.36388677,-3.626856,3.6890733,-6.5318317,-1.4774123,-6.580972,-0.9347174,-8.293931,-3.8885386,-9.259169,-7.0128026
004092,-152.22101,113.81343,-1.0828843,46.87553,-0.90820026,6.1065702,4.800951,4.602194,-4.28535,3.2727234,-2.4690256,4.309642,-4.047628,-0.66610384,-5.6472616,0.6038021,-9.058007,-1.8251914,-5.6432757,-5.1524587
004093,-158.05617,115.21111,-8.426231,42.716183,-3.2805626,10.924076,-7.80451,1.6197375,-3.0595887,6.182872,-3.8020287,3.024936,-4.004777,-3.1988106,-7.9834785,-4.1194525,-4.806134,-7.15554,-10.90709,-4.86961
004094,-163.85146,112.623116,0.014075283,45.094666,1.2232798,14.758558,-4.759038,3.8011656,-0.31347382,9.400968,-0.59790003,4.533445,-3.7103498,-3.3281069,-3.0924678,-1.5922893,-5.10725,-4.2009764,-5.4886074,-3.4607925
004095,-220.83205,98.64911,8.612624,46.92609,0.57484573,6.585098,-4.9875855,2.3076112,-6.5941987,-0.34108523,-2.5476053,1.9536877,-4.469081,1.4896365,-3.6067233,-1.683922,-7.206048,-0.6582877,-6.3019943,-6.1559896
004096,-140.30801,129.14264,-0.20185883,35.637222,2.1379611,7.2123294,3.8463902,10.616396,-4.051705,4.5039353,-0.7077158,4.793055,-1.3847685,-1.1116016,-5.294593,-0.3150595,-7.430931,-3.9930544,-5.2382846,-4.0090985
004097,-164.10344,125.189026,-3.3158019,43.02994,3.5297973,4.9810243,0.72746843,5.4461856,-6.3376813,5.582354,-3.4293528,2.9883504,-5.6585855,0.5122465,-4.674287,-3.443923,-6.957239,-2.22632,-7.6157002,-4.356028
004098,-171.9715,105.80048,0.19094937,32.298603,-0.6358409,10.815884,-3.6716688,2.3047826,-2.5773633,5.3304353,-2.9086218,4.2753186,-2.3163936,-1.3667107,-4.2213078,-1.4343736,-4.73171,-4.0269423,-6.762339,-2.6470664
004099,-201.04071,106.26501,-7.8013153,45.781765,-3.88883,14.78519,-8.816138,0.96022636,-5.851312,4.610766,-3.7656772,4.7947245,-1.9879133,-4.7564054,-3.7637086,0.001737209,-0.5166724,-1.1555948,-8.135246,-2.8015277
004100,-155.65845,110.2387,-3.2286198,47.09027,-0.6542356,14.361798,-1.2689514,1.5970211,-2.444372,7.023815,-2.1329408,4.982402,1.8752271,1.8698097,-3.5385184,-3.2229934,-4.186684,0.0031315922,-6.453685,-5.753833
004101,-196.06223,128.51007,-1.0610898,38.535572,1.5231268,0.77571845,-1.0660962,7.958098,-4.447864,4.7452126,2.2357695,4.093982,-4.1739316,-1.363026,-7.660266,-4.5818453,-3.6020029,2.5636916,0.39136323,3.9447694
004102,-163.2183,125.97024,-4.9497795,36.279366,0.6461789,3.0109885,-1.2667524,5.2789073,-5.2756376,2.9724462,-1.4962896,5.869853,-2.924296,-1.9117876,-6.5048165,0.50977355,-7.0067883,-2.065962,-5.164642,-3.9726834
